,GlcA(b1-3),Fuc(a1-3/4),GlcN(b1-2),Fuc(a1-3/6),Glc(b1-4),Gal(b1-4),Gul(a1-4),Gal6S(b1-4),Kdn(a2-3),GalNAc(b1-3),6dGul(a1-6),Neu5Ac(a2-6),Tal(a1-3),Man6P(a1-6),D-Alt(a1-2),GlcNAc(a1-2),GlcNAc(b1-3/4),Man6P(b1-2),Xyl(b1-2),GalNAc(b1-4),GlcA3S(b1-3),GalNAc4S(b1-4),Glc(b1-2),Neu5Ac(a2-3),Glc(a1-4),Gul3Me(b1-6),D-6dAlt(a1-6),AllNAc(b1-6),Neu5Ac(a2-4),ManNAc(b1-2),Man(b1-3/4),Man(a1-4),Gal(b1-3/4),Man(a1-P-6),D-Alt(a1-6),Tal(b1-3),Gal(b1-6),GalNAc(b1-2),D-6dAlt(b1-3),Gal(a1-2),Neu5Ac(a2-3/6),Neu5Ac4Ac(a2-3),GlcA(a1-3),Man(a1-3/6),GulNAc(b1-4),D-6dAlt(b1-2),L-6dGul(a1-3),Man4S(a1-6),Neu5Gc(a2-4),ManNAc(a1-2),6dTal(a1-6),GlcNAc(a1-4),Gul(b1-3),L-6dTal(a1-6),GlcNAc3S(b1-2),Man(a1-2),Tal(a1-4),Xyl(a1-2),Man(b1-4),Gal6Me(a1-4),Tal(b1-4),Gal(a1-3),Fuc(a1-6),Gul(a1-3),Neu5Ac9Ac(a2-6),Man6P(a1-2),TalNAc(b1-4),Gal(b1-3),L-6dTal(a1-3),GalNAc3/4S(b1-4),GlcNAc(b1-6),Glc(a1-2/3),GlcNAc(b1-3/6),GlcNAc(b1-4/6),GlcNAc(b1-P-4),Gal3Me(b1-3),D-Fuc(b1-6),Man6P(a1-3),AllNAc(b1-4),GalNAc(a1-3),GlcNAc6S(b1-4),Glc(b1-3),Fuc(b1-6),Fuc(a1-4),D-Fuc(a1-2),GlcNAc(b1-2/4),GlcNAc(b1-P-6),ManNAc(b1-3),Gul(b1-4),L-6dGul(a1-2),Neu5Ac(a2-4/6),Gal3Me(b1-6),GlcNAc6S(b1-2),Man(b1-2),Man(b1-6),AllNAc(a1-6),GulNAc(b1-6),Gal(a1-4),D-Alt(a1-3),Glc(a1-3),Glc(a1-2),GlcNAc(b1-3),Kdn(a2-6),All(a1-3),Man(b1-3),Ara(a1-4),ManNAc3S(b1-2),Neu5Ac9Ac(a2-3),Galf(a1-2),Man6Me(a1-2),Gal3S(b1-4),GlcA6S(b1-3),Fuc(a1-2),Gal6Me(b1-4),Xylf(b1-2),All(a1-4),AllA(b1-3),GlcNAc(a1-6),ManNAc6S(b1-2),AllNAc(b1-3),Galf(b1-2),Neu(a2-6),GlcNAc(a1-3),Neu5Ac4Ac(a2-6),6dTal(a1-2),GlcNAc(b1-2),D-Fuc(a1-3),L-Xyl(b1-2),L-6dTal(a1-2),Man(a1-3),L-6dGul(a1-6),GalNAc(b1-6),D-Fuc(a1-6),Gal6N(b1-4),Neu5Ac(a2-8),ManNAc(b1-4),GlcNAc(a1-P-6),Neu5Gc(a2-3),GlcNAc(b1-2/6),AllNAc(b1-2),Neu5Ac(a2-2),Neu5Ac4NAc(a2-6),Man4S(a1-3),ManNAc(b1-6),GlcNAc,L-Gul(a1-2),Fuc(a1-3),Man2Me(a1-6),GlcNAc(b1-4),Tyv(b1-3),Gal4Me(b1-3),Fuc(b1-3),Neu5Gc(a2-6),L-TalNAc(a1-2),Neu(a2-3),GalNAc3S(b1-4),Glc(a1-6),Neu5Ac9NAc(a2-3),Man(a1-6)
0,-6.146352600232479,-9.366419957174225,-11.048686897555957,-9.86097843020744,-7.673357658325459,-1.4142097011089874,-11.816428052906097,-12.330431950618872,-7.504194629533178,-9.110839597425455,-11.809796284382509,-4.50782384853954,-10.432469280195873,-11.778819796867117,-10.379318823482114,-7.332018795840764,-11.463236874497674,-11.170972080098187,-6.867878371883347,-5.013803156326481,-10.572800658974536,-7.077059463940069,-10.275994065842593,-4.860427338098153,-9.694899555945213,-9.994677709226167,-11.920760311393932,-6.798838498682439,-9.643037237229219,-4.5760495540372155,-7.815825563476551,-8.353436809426487,-7.539280892323896,-9.47769788080129,-9.981361908355163,-11.047641231910738,-9.44930626790066,-9.356163434803287,-10.768589693562168,-8.52519230710542,-6.184979904678318,-10.259715559531006,-11.829855459973123,-5.864530730121492,-10.748540913246478,-10.188968328738902,-10.877528906538684,-10.90391881870508,-11.918730065172893,-11.373871245842755,-12.101884086048093,-11.424268723478995,-9.422082501072715,-11.026746244869742,-11.42217170125046,-4.529317419398425,-8.86473264985525,-9.271791454289895,-2.44532343679335,-10.554922587348107,-6.8081534402051185,-5.079185980643414,-3.7497958632010793,-9.965307615361919,-10.098424836002847,-9.044575597567828,-13.552177632960712,-5.47917790997341,-8.121245336816145,-9.401469003838896,-3.4649429588093215,-10.623883467519489,-11.060331477507729,-9.173758476113308,-10.720103798022636,-9.17602333288127,-10.28999281310174,-11.20862584048798,-9.506073866127462,-8.543037704793898,-12.21222207266488,-9.57570372155715,-8.984212285131347,-6.460272235575427,-7.775601496128977,-8.076958580116974,-10.324723625691517,-8.863275572880204,-7.917117337504612,-10.909114774607941,-10.587422078276836,-7.3279267183434476,-5.99040770661216,-9.095336653069486,-8.804809596927397,-9.204410135531958,-11.072851770376259,-5.910690187815836,-9.24667263032017,-7.293753354284021,-8.353176491340319,-4.0290750279865195,-5.842455973352418,-10.823918912992921,-9.341259377611255,-10.877898948973067,-12.984027927740817,-9.632858142154173,-8.739579194371624,-11.261323113553592,-6.800398577085698,-8.567817973113925,-6.387748220525811,-9.827115336858158,-9.21202676699038,-11.093422201907435,-10.204700438593079,-10.84612374325549,-8.622503335972636,-13.652411406306895,-8.915352816863232,-8.879264458538017,-11.101005397438607,-8.604799616144641,-11.628378427490388,-1.9817274986954159,-6.190496054976226,-11.612142111247033,-11.521202971717628,-4.735094223175321,-10.176720475706636,-10.522421850339283,-5.388772330552671,-8.860450787787345,-9.517339882003155,-8.362211711018917,-8.0598192454946,-5.010063618564298,-9.455849209583457,-13.466994319950777,-10.99071133862162,-10.67478946973193,-9.799774699537513,-11.213931669148733,-2.135712743209842,-10.791758324053047,-4.159067970099054,-11.337713434873036,-1.733700783725327,-9.946037374082144,-9.741183590140226,-10.30746492404957,-5.414110273588834,-12.05933717686713,-7.8964220955000926,-7.57368373643792,-9.639013210411303,-10.234648443295482,-3.526299248050756
1,-6.4239850444120865,-9.121607527333303,-9.894844956772216,-9.152396757763578,-7.881643013866995,-2.2634092880022703,-9.361021044608387,-10.397530964820984,-6.45310853020907,-9.194755229416261,-8.08800917326423,-3.367108485917803,-10.58355426842739,-11.81867027680735,-10.995401859997607,-7.671997466643131,-9.511649424759522,-10.665467100371227,-5.691364281968184,-4.109988408193917,-10.218368102548549,-6.428417665748961,-9.609043769313228,-3.591921120879758,-8.805037827237244,-9.948288985572725,-10.51538890754632,-8.319696624995238,-11.258920993615039,-4.944524251942036,-8.441967775925635,-8.316003526889011,-9.174547170480114,-9.04036432070783,-9.457464539913934,-8.82166130135056,-11.379640413127875,-9.556300897889601,-13.477486456332226,-6.684643441867702,-5.577820232323044,-11.635058160969692,-12.540322110419762,-5.381112255381939,-12.253536218700784,-11.12922341454103,-12.009458452099029,-10.337645213832745,-10.623273126519184,-10.670679967481764,-11.109559460017213,-10.454686573913012,-10.228492926049778,-9.481234642731383,-10.537438018791317,-5.00095189275655,-9.512337730427669,-9.948504608751048,-2.432607545825829,-17.080458270725952,-8.9991548090669,-4.999209574913824,-4.094962097890778,-9.15670673233706,-8.640605646919912,-8.419288108778195,-10.680343667974999,-4.727239249811716,-12.162278980415309,-8.44401931386408,-3.944445866561871,-10.144001489715908,-12.212174159434486,-9.513425534433205,-9.912547848954674,-8.308465499968293,-8.162600227611,-10.609781084509544,-9.174928352118325,-8.893551724282531,-9.919206339240796,-8.78712916674404,-7.408055044206465,-9.274051148050914,-7.991156042315096,-12.930592835326218,-11.024487123933245,-7.5831585682241505,-10.261517601164755,-11.637251744695408,-9.729297831519542,-6.313185107079209,-6.352200602539025,-8.522561999962006,-8.681194527721884,-9.832984354202,-10.75232786843252,-6.1629275269527986,-9.11367875235682,-7.953016598728055,-6.227520440615605,-3.732475820694453,-5.890830183387381,-10.680062231287554,-10.243287927330146,-10.2135349901919,-12.367247556728895,-9.053173491580031,-8.267846378225231,-10.631181451700368,-7.245331830377257,-8.61402902896206,-4.49890896089136,-8.844733324825159,-9.022846276757663,-10.910909393746142,-10.051793960249364,-9.111124192030305,-8.370278468164985,-10.931071466712357,-9.168345348266993,-9.257940759663107,-10.628000568716118,-7.721631181283814,-10.005124935016855,-1.8991206598571244,-7.261762567729926,-10.390594776132382,-8.491640072616379,-3.4808661762785613,-7.856834022148867,-12.626177572734367,-4.658210439757174,-10.111832201247216,-7.956917536420622,-9.687625500790018,-9.81469140313255,-4.885344085578607,-9.38976891502761,-10.481535233411538,-10.557195594108737,-8.907075293730944,-12.923855792304472,-9.403119705071552,-2.0638366819638883,-10.516254529533821,-4.195180340328761,-10.749591949122223,-1.6189684823147061,-8.603010640576047,-10.090852289943983,-10.161385696300934,-7.18705389788949,-11.032182662495476,-9.566664759111493,-9.017026221999542,-15.811234113823492,-10.233303760667557,-3.022766903686632
2,-6.1540077590721864,-10.074695289462056,-10.03279123895351,-10.014338395603003,-7.68746324252214,-2.4030144040270045,-9.970385592810578,-11.719933932279611,-4.943897782119501,-9.317435418362724,-8.468811835450431,-3.9653701429792907,-11.921267343540418,-10.91008194265416,-9.578922032949032,-9.781353302343003,-8.988969593145454,-10.902554976782989,-8.75078287301838,-4.600871759450363,-9.81058607752437,-7.257019213849188,-10.010689443980892,-2.9931802758924135,-10.16879254260138,-10.638601634190792,-13.82365479062596,-5.839935298231133,-9.27752584507543,-4.414471046974353,-7.536714795136582,-9.826900790052026,-10.724273352516402,-11.075460921222295,-10.237473768050279,-8.900948215990889,-9.491003996962519,-9.425583485585621,-10.266084258333684,-11.678670764044522,-6.15900373911143,-9.470215766041909,-10.683388819820836,-4.861544475103903,-11.871351368559028,-10.023467604537974,-11.226817659875246,-10.090700443810269,-12.194056359920376,-11.516884257904744,-11.689128032451736,-10.489649077367664,-12.476808542924662,-9.107758530909948,-12.25870973835349,-3.6591814687804636,-9.010112834945527,-9.36140632706944,-3.391414100732927,-11.712028626798807,-6.359242344641739,-5.53075565915931,-4.6590668926893235,-9.300019511255813,-13.292318775589106,-8.111515188844672,-11.93420360860251,-5.096568918758482,-7.823581014207567,-8.966223903900369,-3.3516287873018635,-10.7145339604947,-10.50296780227553,-8.744507874665741,-10.914400638331436,-8.813186099686073,-8.782708863052019,-10.11187423199435,-8.6339133729571,-6.787126427663853,-11.307705948542553,-9.201566091457419,-8.05156872529761,-7.2576644173350395,-7.839654684955824,-7.50356819232956,-10.390472239549519,-8.307776174294155,-8.08015527918863,-11.396100281899374,-10.537847130963351,-6.485338121492326,-5.681143891967557,-9.06240799813298,-9.471533017053364,-9.545223097111059,-10.87843168429499,-5.540940858786358,-9.420209893446591,-5.806406530434257,-8.777623139494066,-4.950495798143785,-7.506539625260058,-10.870059869564068,-9.098015307215336,-12.416587533138825,-13.929908467727623,-9.171019816766645,-9.388986202013808,-11.22399945007711,-9.045768523664176,-9.462540161749482,-5.174196628935141,-8.843807715204635,-6.7665008073615525,-10.766274992001707,-10.664196128599952,-9.29879064618283,-8.278784023342336,-11.419595859533013,-8.083050751697131,-8.551578304093015,-11.073837147797468,-9.788298773040154,-10.678703114231917,-1.5214168207264418,-6.335762232339624,-11.331609112081145,-13.042561608895475,-1.824894537782587,-7.861998381938311,-10.673095262168127,-5.731471411750139,-9.853361876230949,-7.9276142143780906,-9.131695370120589,-7.559125874898461,-5.533223717275189,-10.953428765216742,-10.604841325408033,-11.694396610549513,-11.64348869470544,-11.049396375078244,-9.202853954194904,-3.2833105638795494,-10.537511344271197,-4.179055828047518,-12.690684440160277,-2.058134440827005,-8.408814326298808,-9.126840767676196,-9.486247398456255,-6.235304600490428,-10.649904090725906,-9.302794957210722,-7.765717640957064,-9.822458873912788,-9.7435550528433,-2.6762592164004273
3,-6.228115278096702,-9.433348776753732,-11.727081759140198,-9.616766094322282,-8.497095849574684,-2.181833871479345,-10.492527238066371,-10.520417866576432,-5.944097031357359,-9.165038132664556,-9.858899147414359,-7.557467573972746,-10.490359038414024,-10.228480648987004,-9.90183052031448,-7.541706280141488,-8.216088040746332,-10.527104836898149,-5.828997815432186,-4.580047640751038,-9.362105570238189,-9.03012639525977,-9.387069807373587,-4.911714096191464,-9.503580496314386,-9.529891972213951,-11.092489236739924,-6.3389852520729235,-8.719991367646385,-4.594913665207225,-7.772429101172519,-10.549842213278037,-7.547759143240851,-12.937443296099964,-8.901903652105142,-8.689845519284171,-10.624126324575592,-9.272160664941998,-10.218699707502301,-8.4363004786055,-6.331704331972729,-11.84289512917039,-11.989180196145684,-6.755830747067564,-11.015846321592138,-9.919613544991739,-10.933568999622759,-9.577935769465643,-10.682267949516296,-10.463846663537995,-12.177710001092239,-10.36906940620645,-12.282228684669827,-9.05242817870799,-10.53657427029213,-3.8870102108318063,-9.42275501780283,-9.96016216056134,-2.6142397174916114,-10.106315245082877,-5.778373145805078,-4.650662673192337,-2.438723648463373,-9.251083536199657,-9.867204672078941,-8.71164186155042,-10.645518240587501,-4.130406124704955,-8.562206650275257,-8.43689578157847,-4.959261335744639,-9.92892604898679,-11.841792639460367,-8.419350361900678,-11.876805976761597,-6.554027243005725,-8.399832687535785,-9.991924562847954,-12.533976099862443,-7.346132293625015,-11.28368164244389,-8.80880777104977,-7.4810241007466,-6.9991398461685685,-7.31898003703639,-7.2953503777618485,-11.88987091796279,-7.852532386794064,-7.940121861379911,-10.78673615322523,-11.237304846106413,-6.362753894764092,-6.97591223953996,-8.552005070699792,-8.882897264164543,-11.041823455196194,-11.027396107014718,-7.1080604846633415,-8.760523274844244,-5.587431914035843,-6.394952268642136,-3.645336419871974,-6.152845007415088,-12.538731050156793,-10.439709738200097,-16.729309297041162,-10.66995243574195,-11.003401931239113,-9.974570583036504,-11.92292562196,-6.766591697725572,-7.783829390115809,-5.299756828285737,-8.581537363128765,-8.648688399436175,-11.644304854105899,-10.922804269786246,-9.160662072505446,-11.596689476845695,-10.836807914085762,-7.997124810861226,-8.880175785677093,-13.53783349237868,-8.882345994553603,-11.405678092237844,-2.8594518349635285,-7.184849766984852,-10.449871091789324,-8.752791602942466,-2.228467505887779,-7.7786813288847805,-11.758051416140853,-4.590714739892524,-9.214967005667782,-9.069691165642887,-7.3577707745776495,-8.611289718751916,-4.739766488993693,-8.664211961558413,-11.540497159975951,-11.237514120578348,-9.4064658390073,-10.090906190833433,-9.831567854978248,-3.40916834880613,-11.3359439314699,-3.938746647214119,-10.849802259747436,-1.8052092289987982,-8.28432508036928,-9.809490799084902,-11.768494657407128,-5.31332370824889,-10.935375499148309,-8.019936635702795,-9.227067088227793,-11.226998510502568,-9.712657483656608,-1.8107800544445487
