-1.008607857684274194e+02,-1.069411042164989283e+02,-7.695056172966006898e+02,-1.020964479389849373e+02,-1.055414841395043339e+02,-1.200237050900349089e+02,-1.165588201038907954e+02,-1.244857280011347171e+02,-1.038943511601853515e+02,-3.841234985744616750e-12,-4.610657259682094491e+02,-5.483472212384201612e+02,-2.628552177139996715e+01,-1.031798095765247467e+02,-4.068827378164146467e+02
-6.207371212538486560e+00,-1.134222247663865035e+00,-3.675048081024537510e+02,-6.168625007392333215e-01,-3.052611432742123299e+01,-4.691791053725062710e+01,-4.695960096610571810e+01,-5.088280951804232188e+01,-1.990124704537248546e+00,-8.759862791165296869e+01,-1.807834752505912377e+02,-4.246651050443549593e+02,-8.257599135703443949e+01,-2.625690434202752854e+01,-3.678502889372996947e+02
-2.184912737867149133e+02,-1.200552560853845137e+02,-1.032762220026206457e+01,-1.681627236442540152e+02,-6.256553541561173688e+02,-3.039178343830926998e+00,-1.034891640214073011e-01,-2.987619662019962430e+00,-3.765949613925698714e+02,-1.615991779167583786e+02,-9.620855192396111022e+01,-5.800985279107135995e+01,-5.743890452491706355e+02,-6.020516159045107543e+02,-1.421095085027608889e+02
-1.433057266879639791e+01,-1.663932354265714508e+01,-4.987597410792056394e+02,-8.453917454101513851e-01,-3.301722552906824149e+01,-4.860330179910425841e+01,-4.813986851788401822e+01,-5.316574250541199120e+01,-5.610489134208512807e-01,-8.638098898942784842e+01,-1.842773575780223609e+02,-6.191408695066364771e+02,-9.060412989153893193e+01,-2.970663786223375169e+01,-4.336544635132490271e+02
-1.366806835517725460e+01,-7.327738745340306004e+00,-7.164209862877723936e+02,-2.477034022705118854e+00,-1.211694743298810728e+01,-2.979166820187077747e+01,-2.758508881685635217e+01,-3.546933883425590039e+01,-8.847490559497105111e-02,-6.466227906618291854e+01,-4.312025546357517101e+02,-7.188804014168581489e+02,-6.629606787124612310e+01,-1.091065844834747622e+01,-4.850026747337645929e+02
-3.216414496515291717e+02,-7.580274417223034789e+01,-3.165789811738072217e+02,-1.168123540069242097e+02,-3.732046505812752457e+02,-2.759242293124189018e+02,-2.771311010426178427e+02,-2.795927423167652250e+02,-3.153867291964486981e+02,-3.377754937401362554e+02,-5.546970408998609514e+01,-4.523565794599999626e-15,-3.668695488478829247e+02,-3.683614390129295089e+02,-1.003904583471447864e+02
-9.908153947088617031e+01,-1.499847432045641824e+02,-4.070929063019167415e+02,-1.763041166276618696e+02,-3.370435490443994695e+02,-2.625737946148156539e+02,-2.997060302700007810e+02,-2.971075847856600944e+02,-3.271366516651251573e+02,-1.116289096483507812e-02,-1.200658240352472745e+02,-7.185483605452256484e+01,-4.500736561945932301e+00,-3.268083647772874656e+02,-1.743300248336203708e+02
-2.185528097454136116e+02,-1.128339654653662336e+02,-1.815752845907991642e+01,-1.658347928804800517e+02,-3.845814657819009312e+02,-3.707340810713387391e+00,-3.474951484927789325e-02,-4.644954140379212504e+00,-3.550786014578181948e+02,-1.550557317151758809e+02,-9.503647412054455401e+01,-3.912947484411257904e+01,-4.941255861063652901e+02,-3.784252169862872393e+02,-1.203946196642830273e+02
-1.434335957710908183e+01,-1.638293381778952451e+01,-6.927882634283731704e+02,-1.073762707442773578e+00,-3.209123732365757320e+01,-4.380233130204761238e+01,-4.452868933321110489e+01,-4.701842180837729046e+01,-4.181263774114518106e-01,-8.963357875855614054e+01,-3.734217426882311770e+02,-6.310123977583115220e+02,-9.311077166912613734e+01,-2.855289051072347206e+01,-4.878890574618685037e+02
-4.917700348198886573e+00,-1.000236861650802354e+02,-7.991962747654011991e+02,-8.826019582431450772e+01,-9.410643314799321502e+01,-8.726717276699801573e+01,-2.434363746288019659e+00,-9.557001519024181846e+01,-9.115599409640304884e+01,-9.978656214747637365e-02,-4.828385512067386571e+02,-7.527821321921979916e+02,-2.727010690420718930e+01,-8.530069409854895923e+01,-4.531409473699361001e+02
-1.479733431914272899e+02,-1.029384734895486275e+02,-1.629006268494199787e+02,-1.220867497496347482e+02,-4.188612367135676209e+02,-2.388920707023126795e+02,-1.319992126057143764e+02,-1.581351907489689665e+02,-3.141373819688567437e+02,-2.884635377480581155e+02,-4.607687753138612341e-01,-9.964127588252776890e-01,-5.311033695370729220e+02,-4.131653977971083123e+02,-1.211247538108891462e+02
-3.688661495821610094e-03,-6.317155117154436539e+01,-7.655737679354193403e+01,-5.505971537723884524e+01,-7.266987373975450737e+01,-6.410724258917878160e+01,-6.256881316453239350e+01,-5.509234173855693939e+01,-5.614919197649245319e+01,-9.653077629656944225e+01,-5.604335388816856778e+00,-4.912783849113053520e+02,-4.400708711797599904e+02,-6.750892505398778098e+01,-2.055786522937841312e+02
-2.734999770476301961e+01,-3.780864476354855785e+00,-7.562394982545559969e+02,-5.433528052592090773e+01,-2.323888975831755843e+01,-1.301773433627995757e+02,-4.437554807912137278e+01,-1.386484247992834753e+02,-1.002845920239298891e+02,-2.932050719439872832e+00,-4.323317197158913245e+02,-7.760442393642429124e+02,-7.914128531543812572e-02,-2.050357107708029858e+01,-4.157785080746889435e+02
-1.225359982525298719e+01,-6.833151836638570842e+00,-7.180224118593594085e+02,-6.411254039851422420e-03,-1.310912932123466845e+01,-3.074806879514231284e+01,-2.805214903004192095e+01,-3.545301566873129673e+01,-5.246806324582656167e+00,-4.725699510258806413e+01,-4.285197386419693544e+02,-7.486099504979408721e+02,-3.383226156625170944e+01,-1.007331826346177017e+01,-4.859551736017641588e+02
-1.763752643801401518e+02,-7.932180140368845400e+01,-1.583442831840450253e+02,-1.265287854223198849e+02,-2.779685791158836992e+02,-1.316785486086799324e+02,-1.200148904458329042e+02,-1.355026251786980822e+02,-2.304204488225446710e+02,-2.667936441819246056e+02,-5.375829536445301216e+01,1.687045522699999992e-15,-4.933540622328930567e+02,-2.636736543367287027e+02,-7.900882335631492026e+01
